code;name;categoryText;categoryText2;categoryText3;categoryText4;purchasePrice;includingVat;variantVisibility;
"458665-010";"NIKE PRO LS V-NECK II/BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"477,00";"1";"1";
"519843-010";"NIKE FILAMENT TIGHT/BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"637,00";"1";"1";
"546047-011";"NIKE THERMAL HOODY/BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisové mikiny Nike - pánské;;;"958,00";"1";"1";
"481522-100_14";"NIKE CONTEMPORARY ATHLETE SHORT-YTH / WHITE";Tenisové obleèení > Tenisové obleèení Nike - dìtské > Chlapecké;;;;"327,00";"1";"1";
"481522-100_15";"NIKE CONTEMPORARY ATHLETE SHORT-YTH / WHITE";Tenisové obleèení > Tenisové obleèení Nike - dìtské > Chlapecké;;;;"327,00";"1";"1";
"481522-100_16";"NIKE CONTEMPORARY ATHLETE SHORT-YTH / WHITE";Tenisové obleèení > Tenisové obleèení Nike - dìtské > Chlapecké;;;;"327,00";"1";"1";
"481522-100_17";"NIKE CONTEMPORARY ATHLETE SHORT-YTH / WHITE";Tenisové obleèení > Tenisové obleèení Nike - dìtské > Chlapecké;;;;"327,00";"1";"1";
"546497-401_14";"NIKE PREMIER TWILL SHORT / PRIZE BLUE";Pro's Equipment > Roger Federer;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;;;"691,00";"1";"1";
"546497-401_15";"NIKE PREMIER TWILL SHORT / PRIZE BLUE";Pro's Equipment > Roger Federer;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;;;"691,00";"1";"1";
"546497-401_16";"NIKE PREMIER TWILL SHORT / PRIZE BLUE";Pro's Equipment > Roger Federer;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;;;"691,00";"1";"1";
"546497-401_17";"NIKE PREMIER TWILL SHORT / PRIZE BLUE";Pro's Equipment > Roger Federer;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;;;"691,00";"1";"1";
"531158-104_1";"NIKE ZOOM VAPOR 9 TOUR CLAY / WHITE / NAVY GREY";Tenisová obuv > Pánská tenisová obuv;Pro's Equipment > Roger Federer;;;"1420,00";"1";"1";
"531158-104_140";"NIKE ZOOM VAPOR 9 TOUR CLAY / WHITE / NAVY GREY";Tenisová obuv > Pánská tenisová obuv;Pro's Equipment > Roger Federer;;;"1420,00";"1";"1";
"531158-104_162";"NIKE ZOOM VAPOR 9 TOUR CLAY / WHITE / NAVY GREY";Tenisová obuv > Pánská tenisová obuv;Pro's Equipment > Roger Federer;;;"1420,00";"1";"1";
"531158-104_163";"NIKE ZOOM VAPOR 9 TOUR CLAY / WHITE / NAVY GREY";Tenisová obuv > Pánská tenisová obuv;Pro's Equipment > Roger Federer;;;"1420,00";"1";"1";
"531158-104_164";"NIKE ZOOM VAPOR 9 TOUR CLAY / WHITE / NAVY GREY";Tenisová obuv > Pánská tenisová obuv;Pro's Equipment > Roger Federer;;;"1420,00";"1";"1";
"531158-104_165";"NIKE ZOOM VAPOR 9 TOUR CLAY / WHITE / NAVY GREY";Tenisová obuv > Pánská tenisová obuv;Pro's Equipment > Roger Federer;;;"1420,00";"1";"1";
"531158-104_166";"NIKE ZOOM VAPOR 9 TOUR CLAY / WHITE / NAVY GREY";Tenisová obuv > Pánská tenisová obuv;Pro's Equipment > Roger Federer;;;"1420,00";"1";"1";
"531158-104_191";"NIKE ZOOM VAPOR 9 TOUR CLAY / WHITE / NAVY GREY";Tenisová obuv > Pánská tenisová obuv;Pro's Equipment > Roger Federer;;;"1420,00";"1";"1";
"531158-104_192";"NIKE ZOOM VAPOR 9 TOUR CLAY / WHITE / NAVY GREY";Tenisová obuv > Pánská tenisová obuv;Pro's Equipment > Roger Federer;;;"1420,00";"1";"1";
"531158-104_81";"NIKE ZOOM VAPOR 9 TOUR CLAY / WHITE / NAVY GREY";Tenisová obuv > Pánská tenisová obuv;Pro's Equipment > Roger Federer;;;"1420,00";"1";"1";
"531158-104_85";"NIKE ZOOM VAPOR 9 TOUR CLAY / WHITE / NAVY GREY";Tenisová obuv > Pánská tenisová obuv;Pro's Equipment > Roger Federer;;;"1420,00";"1";"1";
"488141-009";"NIKE CITY COURT VII / STADIUM GREY";Tenisová obuv > Pánská tenisová obuv;;;;"660,00";"1";"1";
"XX007_207";"Vypletení rakety Varianta ""L"" - PP Cyber Power";Vyplétání;;;;"45,00";"1";"1";
"XX007_208";"Vypletení rakety Varianta ""L"" - PP Cyber Power";Vyplétání;;;;"45,00";"1";"1";
"XX007_209";"Vypletení rakety Varianta ""L"" - PP Cyber Power";Vyplétání;;;;"45,00";"1";"1";
"XX007_210";"Vypletení rakety Varianta ""L"" - PP Cyber Power";Vyplétání;;;;"45,00";"1";"1";
"XX007_211";"Vypletení rakety Varianta ""L"" - PP Cyber Power";Vyplétání;;;;"45,00";"1";"1";
"XX007_212";"Vypletení rakety Varianta ""L"" - PP Cyber Power";Vyplétání;;;;"45,00";"1";"1";
"XX007_213";"Vypletení rakety Varianta ""L"" - PP Cyber Power";Vyplétání;;;;"45,00";"1";"1";
"XX007_214";"Vypletení rakety Varianta ""L"" - PP Cyber Power";Vyplétání;;;;"45,00";"1";"1";
"XX007_215";"Vypletení rakety Varianta ""L"" - PP Cyber Power";Vyplétání;;;;"45,00";"1";"1";
"XX007_216";"Vypletení rakety Varianta ""L"" - PP Cyber Power";Vyplétání;;;;"45,00";"1";"1";
"XX007_217";"Vypletení rakety Varianta ""L"" - PP Cyber Power";Vyplétání;;;;"45,00";"1";"1";
"XX007_218";"Vypletení rakety Varianta ""L"" - PP Cyber Power";Vyplétání;;;;"45,00";"1";"1";
"523541-666_14";"NIKE POWER SKIRT / RASPBERRY RED";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"470,25";"1";"1";
"523541-666_15";"NIKE POWER SKIRT / RASPBERRY RED";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"470,25";"1";"1";
"523541-666_17";"NIKE POWER SKIRT / RASPBERRY RED";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"470,25";"1";"1";
"523217-408_14";"NIKE POWER UV CREW / GAMMA BLUE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"470,25";"1";"1";
"523217-408_15";"NIKE POWER UV CREW / GAMMA BLUE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"470,25";"1";"1";
"523217-408_16";"NIKE POWER UV CREW / GAMMA BLUE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"470,25";"1";"1";
"523217-408_17";"NIKE POWER UV CREW / GAMMA BLUE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"470,25";"1";"1";
"523541-010_14";"NIKE POWER SKIRT / BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"470,25";"1";"1";
"523541-010_15";"NIKE POWER SKIRT / BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"470,25";"1";"1";
"523541-010_17";"NIKE POWER SKIRT / BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"470,25";"1";"1";
"371202-065";"NIKE RF HYBRID CAP / DUSTY GREY";Pro's Equipment > Roger Federer;Doplòky;Tenisové obleèení > Tenisové obleèení Nike - doplòky > Kšilty, Èepice;;"327,25";"1";"1";
"558819-506_14";"NIKE BASELINE 3/4 SLV TOP / PURPLE DYNASTY";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"660,25";"1";"1";
"558819-506_15";"NIKE BASELINE 3/4 SLV TOP / PURPLE DYNASTY";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"660,25";"1";"1";
"558819-506_17";"NIKE BASELINE 3/4 SLV TOP / PURPLE DYNASTY";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"660,25";"1";"1";
"558819-666_14";"NIKE BASELINE 3/4 SLV TOP / RASPBERRY RED";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"660,25";"1";"1";
"558819-666_15";"NIKE BASELINE 3/4 SLV TOP / RASPBERRY RED";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"660,25";"1";"1";
"558819-666_17";"NIKE BASELINE 3/4 SLV TOP / RASPBERRY RED";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"660,25";"1";"1";
"477158-010";"NIKE ALLURE DOWN JACKET/BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské;;;;"1322,00";"1";"1";
"519710-010";"NIKE FILAMENT CAPRI/BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské;;;;"470,00";"1";"1";
"523410-460_14";"NIKE PREMIER MARIA TANK / SQUADRON BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"493,20";"1";"1";
"523410-460_15";"NIKE PREMIER MARIA TANK / SQUADRON BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"493,20";"1";"1";
"523410-460_17";"NIKE PREMIER MARIA TANK / SQUADRON BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"493,20";"1";"1";
"546084-402_14";"NIKE FLOUNCE KNIT SKIRT / DISTANCE BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"559,30";"1";"1";
"546084-402_15";"NIKE FLOUNCE KNIT SKIRT / DISTANCE BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"559,30";"1";"1";
"546084-402_17";"NIKE FLOUNCE KNIT SKIRT / DISTANCE BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"559,30";"1";"1";
"546374-454_14";"NIKE REVERSIBLE POLO / ARMORY NAVY";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"653,30";"1";"1";
"546374-454_15";"NIKE REVERSIBLE POLO / ARMORY NAVY";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"653,30";"1";"1";
"546374-454_16";"NIKE REVERSIBLE POLO / ARMORY NAVY";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"653,30";"1";"1";
"546374-454_17";"NIKE REVERSIBLE POLO / ARMORY NAVY";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"653,30";"1";"1";
"546374-479_14";"NIKE REVERSIBLE POLO / DK ARMORY BLUE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"653,30";"1";"1";
"546374-479_15";"NIKE REVERSIBLE POLO / DK ARMORY BLUE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"653,30";"1";"1";
"546374-479_16";"NIKE REVERSIBLE POLO / DK ARMORY BLUE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"653,30";"1";"1";
"546374-479_169";"NIKE REVERSIBLE POLO / DK ARMORY BLUE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"653,30";"1";"1";
"546374-479_17";"NIKE REVERSIBLE POLO / DK ARMORY BLUE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"653,30";"1";"1";
"488136-006_189";"WMNS CITY COURT VII/GEYSER GREY";Tenisová obuv > Dámská tenisová obuv;Výprodej!!! > Výprodej obuvi;;;"653,00";"1";"1";
"230422_18";"HEAD YOUTEK IG RADICAL MP";Tenisové rakety > Závodní tenisové rakety > Tenisové rakety Head - závodní;;;;"2056,00";"1";"1";
"230422_19";"HEAD YOUTEK IG RADICAL MP";Tenisové rakety > Závodní tenisové rakety > Tenisové rakety Head - závodní;;;;"2056,00";"1";"1";
"230422_252";"HEAD YOUTEK IG RADICAL MP";Tenisové rakety > Závodní tenisové rakety > Tenisové rakety Head - závodní;;;;"2056,00";"1";"1";
"523552-479_14";"NIKE POWER SHORT / DK ARMORY BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"363,40";"1";"1";
"523552-479_15";"NIKE POWER SHORT / DK ARMORY BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"363,40";"1";"1";
"523552-479_17";"NIKE POWER SHORT / DK ARMORY BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"363,40";"1";"1";
"488141-100_140";"NIKE CITY COURT VII/WHITE";Tenisová obuv;;;;"668,00";"1";"1";
"546497-479_14";"NIKE PREMIER TWILL SHORT / DK ARMORY BLUE";Pro's Equipment > Roger Federer;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;;;"606,00";"1";"1";
"546497-479_15";"NIKE PREMIER TWILL SHORT / DK ARMORY BLUE";Pro's Equipment > Roger Federer;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;;;"606,00";"1";"1";
"546497-479_16";"NIKE PREMIER TWILL SHORT / DK ARMORY BLUE";Pro's Equipment > Roger Federer;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;;;"606,00";"1";"1";
"546497-479_17";"NIKE PREMIER TWILL SHORT / DK ARMORY BLUE";Pro's Equipment > Roger Federer;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;;;"606,00";"1";"1";
"549763-067_14";"NIKE PREMIER MARIA SKIRT / MIDNIGHT FOG";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"653,00";"1";"1";
"549763-067_17";"NIKE PREMIER MARIA SKIRT / MIDNIGHT FOG";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"653,00";"1";"1";
"371202-443";"NIKE RF HYBRID CAP / DK ARMORY BLUE";Pro's Equipment > Roger Federer;Doplòky;Tenisové obleèení > Tenisové obleèení Nike - doplòky > Kšilty, Èepice;;"324,00";"1";"1";
"398224-442";"NIKE RAFA BULL LOGO CAP / BRAVE BLUE";Pro's Equipment > Rafael Nadal;Doplòky;Tenisové obleèení > Tenisové obleèení Nike - doplòky > Kšilty, Èepice;;"324,00";"1";"1";
"522102-689_14";"NIKE POWER TANK YTH / PINK FORCE";Tenisové obleèení > Tenisové obleèení Nike - dìtské > Dívèí;;;;"277,00";"1";"1";
"522102-689_15";"NIKE POWER TANK YTH / PINK FORCE";Tenisové obleèení > Tenisové obleèení Nike - dìtské > Dívèí;;;;"277,00";"1";"1";
"522102-689_17";"NIKE POWER TANK YTH / PINK FORCE";Tenisové obleèení > Tenisové obleèení Nike - dìtské > Dívèí;;;;"277,00";"1";"1";
"522103-623_14";"NIKE POWER SKIRT YTH / ARCTIC PINK";Tenisové obleèení > Tenisové obleèení Nike - dìtské > Dívèí;;;;"277,00";"1";"1";
"522103-623_15";"NIKE POWER SKIRT YTH / ARCTIC PINK";Tenisové obleèení > Tenisové obleèení Nike - dìtské > Dívèí;;;;"277,00";"1";"1";
"522103-623_17";"NIKE POWER SKIRT YTH / ARCTIC PINK";Tenisové obleèení > Tenisové obleèení Nike - dìtské > Dívèí;;;;"277,00";"1";"1";
"574254-440_14";"NIKE RF V-NECK TEE / BRAVE BLUE";Pro's Equipment > Roger Federer;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;"371,00";"1";"1";
"574254-440_15";"NIKE RF V-NECK TEE / BRAVE BLUE";Pro's Equipment > Roger Federer;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;"371,00";"1";"1";
"574254-440_16";"NIKE RF V-NECK TEE / BRAVE BLUE";Pro's Equipment > Roger Federer;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;"371,00";"1";"1";
"574254-440_17";"NIKE RF V-NECK TEE / BRAVE BLUE";Pro's Equipment > Roger Federer;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;"371,00";"1";"1";
"575183-408_14";"NIKE CNTMPRRY ATHL TP US OPEN YTH / GAMMA BLUE";Tenisové obleèení > Tenisové obleèení Nike - dìtské > Chlapecké;;;;"371,00";"1";"1";
"575183-408_15";"NIKE CNTMPRRY ATHL TP US OPEN YTH / GAMMA BLUE";Tenisové obleèení > Tenisové obleèení Nike - dìtské > Chlapecké;;;;"371,00";"1";"1";
"575183-408_17";"NIKE CNTMPRRY ATHL TP US OPEN YTH / GAMMA BLUE";Tenisové obleèení > Tenisové obleèení Nike - dìtské > Chlapecké;;;;"371,00";"1";"1";
"551582-300_14";"NIKE NIKE PREMIER RF POLO / TEAL TINT";Pro's Equipment > Roger Federer;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;"841,00";"1";"1";
"551582-300_15";"NIKE NIKE PREMIER RF POLO / TEAL TINT";Pro's Equipment > Roger Federer;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;"841,00";"1";"1";
"551582-300_16";"NIKE NIKE PREMIER RF POLO / TEAL TINT";Pro's Equipment > Roger Federer;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;"841,00";"1";"1";
"551582-300_17";"NIKE NIKE PREMIER RF POLO / TEAL TINT";Pro's Equipment > Roger Federer;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;"841,00";"1";"1";
"549712-666_14";"NIKE UV PRINTED KNIT TOP / RASPBERRY RED";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"559,00";"1";"1";
"549712-666_15";"NIKE UV PRINTED KNIT TOP / RASPBERRY RED";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"559,00";"1";"1";
"549712-666_17";"NIKE UV PRINTED KNIT TOP / RASPBERRY RED";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"559,00";"1";"1";
"549712-506_14";"NIKE UV PRINTED KNIT TOP / PURPLE DYNASTY";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"559,00";"1";"1";
"549712-506_15";"NIKE UV PRINTED KNIT TOP / PURPLE DYNASTY";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"559,00";"1";"1";
"549712-506_17";"NIKE UV PRINTED KNIT TOP / PURPLE DYNASTY";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"559,00";"1";"1";
"1806/BIL";"BABOLAT MY GRIP X1";Omotávky a gripy;;;;"0,00";"1";"1";
"1806/CER2";"BABOLAT MY GRIP X1";Omotávky a gripy;;;;"0,00";"1";"1";
"1806/CER3";"BABOLAT MY GRIP X1";Omotávky a gripy;;;;"0,00";"1";"1";
"1806/ORA";"BABOLAT MY GRIP X1";Omotávky a gripy;;;;"0,00";"1";"1";
"1806/RUZ";"BABOLAT MY GRIP X1";Omotávky a gripy;;;;"0,00";"1";"1";
"1806/SED";"BABOLAT MY GRIP X1";Omotávky a gripy;;;;"0,00";"1";"1";
"1806/SVE";"BABOLAT MY GRIP X1";Omotávky a gripy;;;;"0,00";"1";"1";
"1806/TMA";"BABOLAT MY GRIP X1";Omotávky a gripy;;;;"0,00";"1";"1";
"1806/ZLU";"BABOLAT MY GRIP X1";Omotávky a gripy;;;;"0,00";"1";"1";
"700022/134";"BABOLAT LOONY DAMP FO X2";Doplòky > Vibrastopy;;;;"70,00";"1";"1";
"1808/L";"ADIDAS RESP CL BERMUDA / BLACK";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;;;;"570,00";"1";"1";
"1808/M";"ADIDAS RESP CL BERMUDA / BLACK";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;;;;"570,00";"1";"1";
"1808/S";"ADIDAS RESP CL BERMUDA / BLACK";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;;;;"570,00";"1";"1";
"1809/L";"ADIDAS CLIMACOOL POLO / BLUE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"660,00";"1";"1";
"1809/M";"ADIDAS CLIMACOOL POLO / BLUE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"660,00";"1";"1";
"1809/S";"ADIDAS CLIMACOOL POLO / BLUE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"660,00";"1";"1";
"1809/XL";"ADIDAS CLIMACOOL POLO / BLUE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"660,00";"1";"1";
"1810/L";"ADIDAS CLIMACOOL TEE / BLACK";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"599,00";"1";"1";
"1810/M";"ADIDAS CLIMACOOL TEE / BLACK";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"599,00";"1";"1";
"1810/S";"ADIDAS CLIMACOOL TEE / BLACK";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"599,00";"1";"1";
"1810/XL";"ADIDAS CLIMACOOL TEE / BLACK";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"599,00";"1";"1";
"1811/L";"ADIDAS ADIZERO TEE / BLUE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"840,00";"1";"1";
"1811/M";"ADIDAS ADIZERO TEE / BLUE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"840,00";"1";"1";
"1811/S";"ADIDAS ADIZERO TEE / BLUE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"840,00";"1";"1";
"1811/XL";"ADIDAS ADIZERO TEE / BLUE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"840,00";"1";"1";
"1812/L";"ADIDAS WRESP CLASSIC TANK / BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"540,00";"1";"1";
"1812/M";"ADIDAS WRESP CLASSIC TANK / BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"540,00";"1";"1";
"1812/S";"ADIDAS WRESP CLASSIC TANK / BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"540,00";"1";"1";
"1813/L";"ADIDAS W ADIZERO SKORT / BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"660,00";"1";"1";
"1813/M";"ADIDAS W ADIZERO SKORT / BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"660,00";"1";"1";
"1813/S";"ADIDAS W ADIZERO SKORT / BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"660,00";"1";"1";
"1814/L";"ADIDAS W ADIZERO CAPSL / BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"719,00";"1";"1";
